Row	p_EC	sensitivity	precision	relation	genus	species
Root456	0.524825512047369	0.609212481426449	0.543406229290921	0.8898	0	0
Root472D3	0.514020280916982	0.606240713224368	0.532637075718016	0.8914	0	0
Root473	0.55724120543853	0.643387815750372	0.494857142857143	0.8903	0	0
Root480	0.538717952072152	0.62704309063893	0.505692031156381	0.9151	0	0
Root482	0.586569689935295	0.651560178306092	0.504022988505747	0.9396	0	0
Root483D1	0.575764458804908	0.658989598811293	0.512420566146736	0.93	0	0
Root483D2	0.594287712171285	0.668647845468053	0.510493477027794	0.9396	0	0
Root485	0.503215049786595	0.598811292719168	0.527141922825376	0.8814	0	0
Root487D2Y	0.510933072022586	0.598811292719168	0.518661518661519	0.9233	0	0
Root491	0.589656898829691	0.667161961367013	0.509937535491198	0.9396	0	0
Root494	0.497040631997802	0.579494799405646	0.519653564290473	0.9107	0	0
Root495	0.481604587525821	0.578008915304606	0.548660084626234	0.8914	0	0
Root50	0.512476676469784	0.597325408618128	0.534930139720559	0.8979	0	0
Root52	0.600462129960078	0.659732540861813	0.539162112932605	0.9464	0	0
Root53	0.500127840892199	0.598068350668648	0.528215223097113	0.89	0	0
Root55	0.568046436568917	0.656760772659733	0.539024390243902	0.8996	0	0
Root552	0.537174347624954	0.618127786032689	0.507007921998781	0.9318	0	0
Root553	0.504758654233793	0.596582466567608	0.520414776409592	0.89	0	0
Root554	0.543348765413747	0.62035661218425	0.520898315658141	0.9373	0	0
Root558	0.618985383326456	0.688707280832095	0.507389162561576	0.9378	0	0
Root559	0.514020280916982	0.596582466567608	0.523809523809524	0.9107	0	0
Root561	0.507845863128189	0.589153046062407	0.501581277672359	0.9151	0	0
Root562	0.578851667699304	0.664190193164933	0.496390893947807	0.9295	0	0
Root563	0.51556388536418	0.599554234769688	0.544167228590695	0.8945	0	0
Root564	0.561872018780124	0.644130757800892	0.507908611599297	0.9396	0	0
Root565	0.544892369860945	0.634472511144131	0.48995983935743	0.903	0	0
Root568	0.544892369860945	0.63001485884101	0.502072232089994	0.8903	0	0
Root569	0.589656898829691	0.666419019316493	0.502521008403361	0.9295	0	0
Root60	0.517107489811378	0.603268945022288	0.524547803617571	0.9018	0	0
Root604	0.509389467575388	0.592867756315007	0.522251308900524	0.9102	0	0
Root608	0.421404014085093	0.510401188707281	0.515378844711178	0.9314	0	0
Root61	0.510933072022586	0.601783060921248	0.515595162316996	0.89	0	0
Root614	0.541805160966549	0.641158989598811	0.54242614707731	0.8914	0	0
Root627	0.527912720941765	0.617384843982169	0.503026634382567	0.9151	0	0
Root63	0.577308063252106	0.666419019316493	0.533928571428571	0.8996	0	0
Root630	0.506302258680991	0.591381872213967	0.52402896642528	0.9147	0	0
Root635	0.514020280916982	0.599554234769688	0.551983584131327	0.9244	0	0
